"","X1","fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc"
"6543",216328,788,201801,"Y",203212,35614,0,1,"P",80,35,212000,80,3.25,"R","N","FRM","NY","CP","11300","F117Q4216328","P",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6544",216329,716,201801,"9",203212,35004,6,1,"P",82,31,246000,82,3.25,"R","N","FRM","NY","SF","11700","F117Q4216329","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6545",216330,720,201802,"Y",203301,35614,0,1,"P",55,48,3e+05,55,3.25,"R","N","FRM","NY","SF","10300","F117Q4216330","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6546",216331,747,201801,"9",203212,35614,0,1,"P",56,26,339000,56,3.5,"R","N","FRM","NY","SF","10900","F117Q4216331","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6547",216332,658,201801,"9",203212,35004,0,1,"P",55,34,361000,55,3.375,"R","N","FRM","NY","SF","11900","F117Q4216332","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6548",216333,790,201802,"9",203301,35614,0,1,"P",56,36,245000,56,3.5,"R","N","FRM","NY","SF","10900","F117Q4216333","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6549",216334,751,201712,"9",203211,35004,0,1,"P",68,42,250000,68,3.25,"R","N","FRM","NY","SF","11700","F117Q4216334","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6550",216335,737,201801,"9",203212,35614,0,1,"P",48,26,281000,48,3.25,"R","N","FRM","NY","SF","10900","F117Q4216335","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6551",216336,786,201801,"9",203212,35004,0,1,"P",40,23,381000,40,3.25,"R","N","FRM","NY","SF","11700","F117Q4216336","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6552",216337,751,201712,"9",203211,35614,0,1,"P",41,29,267000,41,3.5,"R","N","FRM","NY","SF","11300","F117Q4216337","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6553",216338,769,201712,"9",203211,35004,0,1,"P",51,16,231000,51,3.375,"R","N","FRM","NY","SF","11700","F117Q4216338","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6554",216427,801,201712,"N",203211,35614,0,1,"P",75,34,63000,75,4.25,"R","N","FRM","NY","CP","10400","F117Q4216427","P",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6555",216436,811,201712,"9",203211,35004,0,1,"P",24,27,55000,24,4.25,"R","N","FRM","NY","SF","11700","F117Q4216436","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6556",216524,798,201712,"9",203211,35004,0,1,"P",64,39,179000,50,3.5,"R","N","FRM","NY","SF","11700","F117Q4216524","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6557",216525,711,201802,"9",203301,35004,25,1,"P",94,28,365000,94,3.25,"R","N","FRM","NY","SF","11500","F117Q4216525","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6558",216526,772,201801,"9",203212,35004,0,1,"P",64,28,339000,64,3.375,"R","N","FRM","NY","SF","11000","F117Q4216526","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6559",216527,775,201801,"9",203212,35614,0,1,"P",76,38,3e+05,76,3.5,"R","N","FRM","NY","SF","10900","F117Q4216527","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6560",216528,811,201801,"9",203212,35004,0,1,"P",51,31,247000,51,3.25,"R","N","FRM","NY","SF","11500","F117Q4216528","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6561",216529,755,201801,"9",203212,35004,0,1,"P",58,35,340000,58,3.125,"R","N","FRM","NY","SF","11500","F117Q4216529","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6562",216530,736,201801,"9",203212,20524,0,1,"P",78,38,375000,78,3.375,"R","N","FRM","NY","SF","10500","F117Q4216530","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6563",216531,769,201801,"9",203212,35004,0,1,"P",79,26,370000,79,2.875,"R","N","FRM","NY","SF","11700","F117Q4216531","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6564",216532,780,201801,"9",203212,35614,0,1,"P",51,45,289000,51,3.25,"R","N","FRM","NY","SF","10500","F117Q4216532","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6565",216533,773,201801,"9",203212,35004,0,1,"P",75,33,225000,75,3.5,"R","N","FRM","NY","CO","11700","F117Q4216533","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6566",216534,678,201801,"9",203212,35004,0,1,"P",76,43,220000,76,3.25,"R","N","FRM","NY","SF","11700","F117Q4216534","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6567",216535,804,201801,"9",203212,35004,0,1,"P",50,41,320000,50,3.25,"R","N","FRM","NY","SF","11800","F117Q4216535","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6568",216536,787,201802,"9",203301,35004,12,1,"P",86,29,407000,86,3.125,"R","N","FRM","NY","PU","11700","F117Q4216536","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6569",216537,819,201801,"9",203212,35614,0,1,"P",36,30,179000,36,3.25,"R","N","FRM","NY","SF","10400","F117Q4216537","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6570",216538,696,201801,"9",203212,35614,0,1,"P",44,37,184000,44,3.5,"R","N","FRM","NY","SF","11400","F117Q4216538","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6571",216539,787,201801,"9",203212,10580,0,1,"P",73,27,234000,73,3.5,"R","N","FRM","NY","SF","12100","F117Q4216539","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6572",216540,752,201801,"9",203212,35004,0,1,"P",80,39,272000,80,3.25,"R","N","FRM","NY","SF","11700","F117Q4216540","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6573",216541,792,201801,"9",203212,35614,0,1,"P",36,24,225000,36,3.25,"R","N","FRM","NY","SF","10900","F117Q4216541","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6574",216542,730,201801,"9",203212,35614,0,2,"P",35,34,403000,35,3.5,"R","N","FRM","NY","SF","11300","F117Q4216542","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6575",216543,797,201801,"9",203212,35614,0,1,"P",18,26,215000,18,3.25,"R","N","FRM","NY","SF","10700","F117Q4216543","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6576",216544,786,201801,"9",203212,35614,0,1,"P",22,12,204000,22,3.25,"R","N","FRM","NY","SF","11300","F117Q4216544","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6577",216545,776,201801,"9",203212,35004,0,1,"P",41,37,2e+05,41,3.5,"R","N","FRM","NY","SF","11700","F117Q4216545","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6578",216546,767,201802,"9",203301,35004,0,1,"P",54,34,268000,54,3.375,"R","N","FRM","NY","SF","11500","F117Q4216546","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6579",216547,787,201801,"9",203212,35004,0,1,"P",43,13,192000,43,3.25,"R","N","FRM","NY","SF","11700","F117Q4216547","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6580",216548,747,201802,"9",203301,35004,0,1,"P",61,35,269000,61,3.375,"R","N","FRM","NY","SF","11500","F117Q4216548","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6581",216549,776,201801,"9",203212,35614,0,1,"P",36,40,424000,36,3.375,"R","N","FRM","NY","SF","10800","F117Q4216549","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6582",216550,803,201802,"9",203301,35614,0,1,"P",49,36,211000,49,3.125,"R","N","FRM","NY","CP","11200","F117Q4216550","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6583",216551,805,201802,"Y",204801,40380,0,1,"P",80,18,104000,80,3.875,"R","N","FRM","NY","SF","14600","F117Q4216551","P",360,1,"Other sellers","Other servicers",NA
"6584",216570,795,201802,"Y",203301,10580,0,2,"P",80,32,116000,80,3.375,"R","N","FRM","NY","SF","12100","F117Q4216570","P",180,1,"Other sellers","Other servicers",NA
"6585",216571,767,201802,"N",204801,10580,30,1,"P",95,36,238000,95,3.875,"R","N","FRM","NY","SF","12000","F117Q4216571","P",360,2,"Other sellers","Other servicers",NA
"6586",216572,799,201712,"9",203211,35614,0,2,"I",10,30,125000,10,4.375,"R","N","FRM","NY","SF","11300","F117Q4216572","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6587",216607,760,201712,"N",204711,15380,30,1,"P",95,46,80000,95,4.25,"R","N","FRM","NY","SF","14200","F117Q4216607","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6588",216629,800,201801,"9",204712,15380,0,1,"S",38,18,55000,38,4.25,"R","N","FRM","NY","PU","14000","F117Q4216629","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6589",216649,789,201801,"Y",203712,35614,0,1,"P",73,35,355000,73,3.875,"C","N","FRM","NY","CO","10300","F117Q4216649","P",240,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6590",216651,775,201802,"N",203801,35004,0,1,"P",33,29,2e+05,33,3.625,"C","N","FRM","NY","SF","11700","F117Q4216651","P",240,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6591",216659,706,201712,"9",204711,35614,0,3,"I",75,31,825000,75,4.875,"C","N","FRM","NY","SF","11300","F117Q4216659","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6592",216723,700,201802,"9",203301,15380,0,1,"P",78,26,96000,78,3.375,"R","N","FRM","NY","SF","14200","F117Q4216723","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6593",216755,780,201712,"9",203711,20524,0,1,"P",78,32,289000,78,3.75,"R","N","FRM","NY","SF","10500","F117Q4216755","N",240,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6594",216760,717,201801,"9",203712,35614,0,2,"P",35,36,457000,35,3.75,"R","N","FRM","NY","SF","11200","F117Q4216760","N",240,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6595",216763,801,201801,"9",203712,35004,0,1,"P",46,25,231000,46,3.375,"R","N","FRM","NY","SF","11700","F117Q4216763","N",240,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6596",216764,795,201802,"9",203801,35004,0,1,"P",45,38,188000,45,3.875,"R","N","FRM","NY","SF","11700","F117Q4216764","C",240,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6597",216766,802,201802,"9",203801,35614,0,1,"P",44,43,218000,44,3.875,"R","N","FRM","NY","SF","11400","F117Q4216766","C",240,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6598",216767,774,201802,"9",203801,35614,0,1,"P",66,28,275000,66,3.875,"R","N","FRM","NY","SF","10900","F117Q4216767","C",240,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6599",216797,785,201712,"9",202711,NA,0,1,"S",39,38,126000,39,3.625,"R","N","FRM","NY","SF","12100","F117Q4216797","C",120,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6600",216816,716,201801,"9",202712,35004,0,1,"P",21,23,85000,21,4.125,"R","N","FRM","NY","SF","11700","F117Q4216816","C",120,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6601",216833,799,201801,"9",202712,35004,0,1,"I",33,46,164000,33,3.875,"R","N","FRM","NY","SF","11700","F117Q4216833","N",120,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6602",216841,747,201712,"Y",204711,45060,30,1,"P",95,29,104000,95,4,"C","N","FRM","NY","SF","13200","F117Q4216841","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6603",216848,740,201801,"N",204712,45060,30,1,"P",95,45,101000,95,4,"C","N","FRM","NY","SF","13100","F117Q4216848","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6604",216906,657,201801,"9",204712,35614,0,1,"P",70,45,581000,70,4.75,"R","N","FRM","NY","SF","11200","F117Q4216906","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6605",216943,733,201712,"N",204711,45060,30,1,"P",95,42,145000,95,4,"C","N","FRM","NY","SF","13000","F117Q4216943","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6606",216953,673,201801,"N",204712,20524,0,1,"P",38,33,120000,38,3.75,"C","N","FRM","NY","SF","12500","F117Q4216953","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6607",216955,816,201801,"Y",204712,35614,0,1,"P",80,17,136000,80,3.875,"R","N","FRM","NY","CP","10400","F117Q4216955","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6608",217061,801,201802,"N",204801,10580,25,1,"P",90,50,167000,90,3.75,"R","N","FRM","NY","SF","12000","F117Q4217061","P",360,1,"Other sellers","Other servicers",NA
"6609",217076,791,201802,"9",204801,35004,0,1,"I",80,40,124000,80,5.25,"R","N","FRM","NY","SF","11900","F117Q4217076","P",360,2,"Other sellers","PNCBANK,NATL",NA
"6610",217197,786,201801,"Y",204712,35614,0,1,"P",80,38,240000,80,3.875,"R","N","FRM","NY","CP","11300","F117Q4217197","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6611",217203,806,201802,"N",204801,35004,0,1,"P",75,30,574000,75,3.75,"R","N","FRM","NY","SF","11500","F117Q4217203","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6612",217418,761,201801,"Y",204712,35614,0,1,"P",80,32,540000,80,3.75,"R","N","FRM","NY","CO","11200","F117Q4217418","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6613",217419,748,201801,"Y",204712,35614,0,1,"P",80,22,209000,80,4,"R","N","FRM","NY","CP","10500","F117Q4217419","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6614",217420,792,201801,"9",204712,35614,0,1,"I",70,44,630000,70,4,"R","N","FRM","NY","CO","11200","F117Q4217420","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6615",217434,776,201712,"Y",204711,35614,0,1,"P",70,32,392000,70,3.75,"R","N","FRM","NY","CP","10000","F117Q4217434","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6616",217435,745,201801,"Y",204712,35614,0,1,"P",80,33,4e+05,80,3.875,"R","N","FRM","NY","CP","11300","F117Q4217435","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6617",217438,817,201712,"Y",204711,35614,0,1,"P",80,23,388000,80,3.875,"R","N","FRM","NY","CP","11200","F117Q4217438","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6618",217461,797,201712,"Y",204711,35614,0,1,"P",80,17,624000,80,3.75,"R","N","FRM","NY","CP","11200","F117Q4217461","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6619",217462,796,201712,"Y",204711,35614,0,1,"P",75,21,480000,75,3.75,"R","N","FRM","NY","CP","10400","F117Q4217462","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6620",217463,740,201801,"Y",204712,35614,0,1,"P",80,23,368000,80,3.75,"R","N","FRM","NY","CP","11200","F117Q4217463","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6621",217485,778,201802,"N",204801,35614,0,1,"P",75,31,398000,75,3.75,"R","N","FRM","NY","CP","11300","F117Q4217485","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6622",217560,785,201802,"N",204801,35614,0,1,"P",70,30,561000,70,3.75,"R","N","FRM","NY","CP","10000","F117Q4217560","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6623",217561,785,201801,"N",204712,35614,0,1,"P",62,36,340000,62,3.875,"R","N","FRM","NY","CP","10000","F117Q4217561","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6624",217566,786,201801,"N",204712,35614,0,1,"P",80,40,296000,80,3.875,"R","N","FRM","NY","CP","11200","F117Q4217566","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6625",217567,721,201712,"Y",204711,35614,25,1,"P",90,32,257000,90,4,"R","N","FRM","NY","CP","10400","F117Q4217567","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6626",217568,755,201802,"9",204801,35614,0,1,"I",70,41,602000,70,4.125,"R","N","FRM","NY","CO","11100","F117Q4217568","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6627",217569,749,201801,"Y",204712,35614,0,1,"P",80,38,216000,80,4,"R","N","FRM","NY","CP","11200","F117Q4217569","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6628",217570,804,201801,"Y",204712,35614,0,1,"P",75,30,562000,75,3.75,"R","N","FRM","NY","CP","10000","F117Q4217570","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6629",217582,756,201801,"Y",204712,20524,0,1,"P",80,24,553000,80,3.875,"R","N","FRM","NY","SF","12500","F117Q4217582","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6630",217603,790,201801,"9",204712,35614,0,1,"P",53,42,549000,53,4,"R","N","FRM","NY","CP","10000","F117Q4217603","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6631",217604,699,201801,"9",204712,35614,0,1,"P",37,15,350000,37,3.75,"R","N","FRM","NY","CP","11200","F117Q4217604","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6632",217617,794,201801,"9",204712,35004,0,1,"P",80,22,288000,80,3.875,"R","N","FRM","NY","CP","11500","F117Q4217617","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6633",217633,716,201801,"9",204712,35614,0,1,"P",50,26,377000,50,3.875,"R","N","FRM","NY","CP","10000","F117Q4217633","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6634",217670,759,201801,"N",204712,35614,0,1,"P",27,27,525000,27,3.75,"R","N","FRM","NY","CO","10000","F117Q4217670","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6635",217789,787,201802,"N",204801,35614,0,1,"P",80,42,540000,80,3.75,"R","N","FRM","NY","SF","10500","F117Q4217789","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6636",217797,801,201802,"9",204801,35614,0,1,"P",56,34,530000,56,3.75,"R","N","FRM","NY","CP","10000","F117Q4217797","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6637",217848,797,201801,"N",204712,35614,0,1,"P",54,37,390000,54,3.875,"R","N","FRM","NY","CP","11200","F117Q4217848","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"6638",217927,802,201712,"N",204711,35614,0,1,"P",80,48,552000,80,4.25,"C","N","FRM","NY","SF","11400","F117Q4217927","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6639",217931,755,201712,"Y",204711,35614,0,1,"P",75,26,6e+05,75,4.25,"C","N","FRM","NY","SF","10400","F117Q4217931","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6640",217962,784,201801,"Y",204712,35614,0,1,"P",56,47,636000,56,4.25,"C","N","FRM","NY","SF","10500","F117Q4217962","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6641",217965,730,201801,"Y",204712,35614,0,2,"P",80,21,703000,80,4.375,"C","N","FRM","NY","SF","11400","F117Q4217965","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6642",218206,668,201801,"N",204712,35614,0,1,"P",80,43,496000,80,4.5,"R","N","FRM","NY","CP","10000","F117Q4218206","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"6643",218553,618,201802,"Y",204801,35614,0,1,"P",80,44,520000,80,4.875,"R","N","FRM","NY","SF","11400","F117Q4218553","P",360,2,"Other sellers","NATIONSTARMTGELLCDBA","Y"
"6644",218558,770,201802,"9",204801,35004,25,1,"P",88,28,614000,88,4.5,"B","N","FRM","NY","SF","11500","F117Q4218558","N",360,1,"Other sellers","Other servicers","Y"
"6645",218593,795,201802,"Y",204801,10580,0,1,"P",80,26,291000,80,3.875,"R","N","FRM","NY","SF","12800","F117Q4218593","P",360,1,"Other sellers","Other servicers",NA
"6646",218631,809,201801,"N",204712,35614,0,1,"P",58,34,355000,58,3.875,"R","N","FRM","NY","SF","10300","F117Q4218631","P",360,1,"Other sellers","MATRIXFINANCIALSERVI",NA
"6647",218633,788,201802,"Y",204801,35614,0,1,"P",80,23,196000,80,4.25,"R","N","FRM","NY","PU","10300","F117Q4218633","P",360,1,"Other sellers","MATRIXFINANCIALSERVI",NA
"6648",218667,745,201802,"N",204801,35004,0,1,"P",80,31,311000,80,4.25,"C","N","FRM","NY","CO","11900","F117Q4218667","P",360,1,"Other sellers","Other servicers",NA
"6649",218675,621,201802,"9",204801,20524,0,1,"P",71,27,259000,71,4.5,"R","N","FRM","NY","SF","12500","F117Q4218675","N",360,2,"Other sellers","Other servicers",NA
"6650",218789,661,201802,"N",204801,35614,0,1,"P",52,44,5e+05,52,4.25,"R","N","FRM","NY","SF","10400","F117Q4218789","P",360,2,"Other sellers","Other servicers","Y"
"6651",219310,752,201802,"N",204801,35004,0,1,"P",56,42,636000,56,4,"B","N","FRM","NY","SF","11500","F117Q4219310","P",360,1,"LOANDEPOTCOM,LLC","JPMORGANCHASEBANK,NA","Y"
"6652",219320,746,201801,"Y",204712,35614,0,1,"P",80,40,380000,80,3.75,"R","N","FRM","NY","SF","10900","F117Q4219320","P",360,1,"LOANDEPOTCOM,LLC","LOANDEPOTCOM,LLC",NA
"6653",219362,743,201802,"9",204801,NA,0,1,"S",80,15,166000,80,3.99,"B","N","FRM","NY","SF","14700","F117Q4219362","P",360,2,"LOANDEPOTCOM,LLC","JPMORGANCHASEBANK,NA",NA
"6654",219366,801,201802,"N",204801,35614,0,1,"P",56,40,250000,56,3.875,"R","N","FRM","NY","SF","10900","F117Q4219366","P",360,2,"LOANDEPOTCOM,LLC","LOANDEPOTCOM,LLC",NA
"6655",219486,785,201802,"Y",204801,40380,30,1,"P",95,20,204000,95,4.125,"R","N","FRM","NY","SF","14600","F117Q4219486","P",360,2,"Other sellers","Other servicers",NA
"6656",219627,677,201801,"Y",204712,15380,30,1,"P",95,38,74000,95,4.31,"B","N","FRM","NY","SF","14200","F117Q4219627","P",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"6657",219730,698,201801,"Y",204712,46540,25,1,"P",95,31,43000,95,3.875,"R","N","FRM","NY","SF","13300","F117Q4219730","P",360,1,"Other sellers","Other servicers",NA
"6658",219747,691,201802,"9",204801,40380,0,1,"P",46,19,110000,46,4.565,"B","N","FRM","NY","SF","14400","F117Q4219747","C",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"6659",219782,750,201801,"9",204712,15380,0,4,"I",75,14,71000,75,4.875,"B","N","FRM","NY","SF","14200","F117Q4219782","P",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"6660",219875,783,201712,"9",204711,NA,0,1,"I",75,42,143000,75,4.25,"B","N","FRM","NY","SF","12700","F117Q4219875","P",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6661",219876,746,201801,"N",204712,20524,0,1,"P",80,50,180000,80,4.25,"B","N","FRM","NY","PU","12500","F117Q4219876","P",360,2,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6662",219877,684,201801,"9",204712,35614,0,3,"P",35,45,620000,35,4.25,"B","N","FRM","NY","SF","11200","F117Q4219877","C",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"6663",219878,689,201801,"N",204712,35004,0,1,"P",75,45,299000,75,4.375,"C","N","FRM","NY","SF","11700","F117Q4219878","P",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6664",219879,784,201801,"Y",204712,35614,0,4,"P",70,38,660000,70,4.305,"B","N","FRM","NY","SF","11200","F117Q4219879","P",360,2,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6665",219880,769,201712,"9",204711,35614,0,2,"P",28,38,469000,28,4.25,"C","N","FRM","NY","SF","11200","F117Q4219880","N",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6666",219881,802,201801,"Y",204712,35004,0,1,"P",80,40,416000,80,4.375,"C","N","FRM","NY","SF","11500","F117Q4219881","P",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6667",219882,688,201802,"9",204801,35614,0,2,"P",60,28,453000,60,4.25,"C","N","FRM","NY","SF","11200","F117Q4219882","C",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6668",219883,718,201801,"9",204712,35614,0,1,"P",80,32,424000,80,4.375,"C","N","FRM","NY","CO","11200","F117Q4219883","C",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
"6669",219884,772,201801,"Y",204712,35004,0,1,"P",80,44,384000,80,4.375,"C","N","FRM","NY","SF","11900","F117Q4219884","P",360,1,"FLAGSTARBANK,FSB","AURORAFINANCIALGROUP",NA
